"genres","href","id","image_height","image_url","image_width","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","genre","max_height"
"c(""boy band"", ""pop"", ""post-teen pop"", ""talent show"")","https://api.spotify.com/v1/artists/4AK6F7OLvEQ5QYCBNiQWHq","4AK6F7OLvEQ5QYCBNiQWHq",1000,"https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8",1000,"One Direction",86,"artist","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq",NA,29049631,"Pop",1000
"c(""indie pop"", ""la indie"")","https://api.spotify.com/v1/artists/1r1uxoy19fzMxunt3ONAkG","1r1uxoy19fzMxunt3ONAkG",640,"https://i.scdn.co/image/ab6761610000e5eb626686e362d30246e816cc5b",640,"Phoebe Bridgers",79,"artist","spotify:artist:1r1uxoy19fzMxunt3ONAkG","https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG",NA,1541521,"Pop",640
"c(""detroit hip hop"", ""hip hop"", ""pop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh","0c173mlxpT3dSFRgMO8XPh",640,"https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711",640,"Big Sean",79,"artist","spotify:artist:0c173mlxpT3dSFRgMO8XPh","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh",NA,10374333,"Pop",640
"c(""kentucky hip hop"", ""pop"", ""r&b"", ""rap"", ""trap"")","https://api.spotify.com/v1/artists/2EMAnMvWE2eb56ToJVfCWs","2EMAnMvWE2eb56ToJVfCWs",640,"https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428",640,"Bryson Tiller",80,"artist","spotify:artist:2EMAnMvWE2eb56ToJVfCWs","https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs",NA,6437829,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"", ""talent show"")","https://api.spotify.com/v1/artists/3BmGtnKgCSGYIUhmivXKWX","3BmGtnKgCSGYIUhmivXKWX",640,"https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996",640,"Kelly Clarkson",81,"artist","spotify:artist:3BmGtnKgCSGYIUhmivXKWX","https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX",NA,9450531,"Pop",640
"c(""hip hop"", ""pop rap"", ""rap"")","https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz","6fOMl44jA4Sp5b9PpYCkzz",640,"https://i.scdn.co/image/ab6761610000e5eb2ddbc93688aa74431df384ea",640,"NF",80,"artist","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz",NA,7812989,"Pop",640
"c(""pop"", ""r&b"", ""soul"")","https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm","3fMbdgg4jU18AjLCKBhRSm",640,"https://i.scdn.co/image/ab6761610000e5eb0e08ea2c4d6789fbf5cbe0aa",640,"Michael Jackson",83,"artist","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm",NA,25653676,"Pop",640
"c(""piano rock"", ""pop"")","https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ","5Pwc4xIPtQLFEnJriah9YJ",640,"https://i.scdn.co/image/ab6761610000e5eb77bf00f67e21f514dc44c485",640,"OneRepublic",85,"artist","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ",NA,14891612,"Pop",640
"modern indie pop","https://api.spotify.com/v1/artists/164Uj4eKjl6zTBKfJLFKKK","164Uj4eKjl6zTBKfJLFKKK",640,"https://i.scdn.co/image/ab6761610000e5eb8f15a8916c7388aa8c5a896b",640,"JVKE",82,"artist","spotify:artist:164Uj4eKjl6zTBKfJLFKKK","https://open.spotify.com/artist/164Uj4eKjl6zTBKfJLFKKK",NA,1385104,"Pop",640
"c(""pop"", ""r&b"")","https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP","4fxd5Ee7UefO4CUXgwJ7IP",640,"https://i.scdn.co/image/ab6761610000e5eb0219b6643b1ec449b0951bfe",640,"Giveon",81,"artist","spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP",NA,2738619,"Pop",640
"c(""dance pop"", ""edm"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/64M6ah0SkkRsnPGtGiRAbb","64M6ah0SkkRsnPGtGiRAbb",640,"https://i.scdn.co/image/ab6761610000e5ebabfac786f093c4da55c99d4e",640,"Bebe Rexha",85,"artist","spotify:artist:64M6ah0SkkRsnPGtGiRAbb","https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb",NA,7890044,"Pop",640
"c(""brooklyn indie"", ""indie pop"")","https://api.spotify.com/v1/artists/2uYWxilOVlUdk4oV9DvwqK","2uYWxilOVlUdk4oV9DvwqK",640,"https://i.scdn.co/image/ab6761610000e5ebafb309e27fdb45e093958f9c",640,"Mitski",80,"artist","spotify:artist:2uYWxilOVlUdk4oV9DvwqK","https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK",NA,4181561,"Pop",640
"c(""australian hip hop"", ""pop"", ""rap"")","https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J","2tIP7SsRs7vjIcLrU85W8J",640,"https://i.scdn.co/image/ab6761610000e5eb14ea93c3a87e3bb6d30f2566",640,"The Kid LAROI",82,"artist","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J",NA,4183628,"Pop",640
"c(""k-pop"", ""k-pop boy group"")","https://api.spotify.com/v1/artists/2dIgFjalVxs4ThymZ67YCE","2dIgFjalVxs4ThymZ67YCE",640,"https://i.scdn.co/image/ab6761610000e5ebc855bded4ab1bd99ef62214a",640,"Stray Kids",84,"artist","spotify:artist:2dIgFjalVxs4ThymZ67YCE","https://open.spotify.com/artist/2dIgFjalVxs4ThymZ67YCE",NA,10177351,"Pop",640
"c(""dance pop"", ""pop"")","https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4","26dSoYclwsYLMAKD3tpOr4",640,"https://i.scdn.co/image/ab6761610000e5eb4e7e6ded87a4e0f65b5afcec",640,"Britney Spears",82,"artist","spotify:artist:26dSoYclwsYLMAKD3tpOr4","https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4",NA,11792476,"Pop",640
"c(""dance pop"", ""edm"", ""electro house"", ""house"", ""pop"", ""progressive house"", ""uk dance"")","https://api.spotify.com/v1/artists/7CajNmpbOovFoOoasH2HaY","7CajNmpbOovFoOoasH2HaY",640,"https://i.scdn.co/image/ab6761610000e5eb37bff6aa1d42bede9048750f",640,"Calvin Harris",85,"artist","spotify:artist:7CajNmpbOovFoOoasH2HaY","https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY",NA,23122512,"Pop",640
"c(""neo soul"", ""pop"", ""pop soul"", ""r&b"", ""urban contemporary"")","https://api.spotify.com/v1/artists/5y2Xq6xcjJb2jVM54GHK3t","5y2Xq6xcjJb2jVM54GHK3t",640,"https://i.scdn.co/image/ab6761610000e5ebaed3c717bf1753ab928ea88d",640,"John Legend",81,"artist","spotify:artist:5y2Xq6xcjJb2jVM54GHK3t","https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t",NA,6383749,"Pop",640
"c(""dance pop"", ""pop"")","https://api.spotify.com/v1/artists/31TPClRtHm23RisEBtV3X7","31TPClRtHm23RisEBtV3X7",640,"https://i.scdn.co/image/ab6761610000e5eb9d3f9efc8e0030306e583cef",640,"Justin Timberlake",81,"artist","spotify:artist:31TPClRtHm23RisEBtV3X7","https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7",NA,12539684,"Pop",640
"c(""dance pop"", ""hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/5LHRHt1k9lMyONurDHEdrp","5LHRHt1k9lMyONurDHEdrp",640,"https://i.scdn.co/image/ab6761610000e5ebf91c2e559a5a8233d3b35fb1",640,"Tyga",82,"artist","spotify:artist:5LHRHt1k9lMyONurDHEdrp","https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp",NA,6721630,"Pop",640
"c(""k-pop"", ""k-pop girl group"")","https://api.spotify.com/v1/artists/6HvZYsbFfjnjFrWF950C9d","6HvZYsbFfjnjFrWF950C9d",640,"https://i.scdn.co/image/ab6761610000e5eb6199c3c2f414880e2b9077a9",640,"NewJeans",84,"artist","spotify:artist:6HvZYsbFfjnjFrWF950C9d","https://open.spotify.com/artist/6HvZYsbFfjnjFrWF950C9d",NA,1680238,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"", ""transpop"")","https://api.spotify.com/v1/artists/3Xt3RrJMFv5SZkCfUE8C1J","3Xt3RrJMFv5SZkCfUE8C1J",640,"https://i.scdn.co/image/ab6761610000e5eb4427cfe93e6870af2a81fd41",640,"Kim Petras",83,"artist","spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J","https://open.spotify.com/artist/3Xt3RrJMFv5SZkCfUE8C1J",NA,845238,"Pop",640
"c(""atl hip hop"", ""contemporary r&b"", ""dance pop"", ""pop"", ""r&b"", ""south carolina hip hop"", ""urban contemporary"")","https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj","23zg3TcAtWQy7J6upgbUnj",640,"https://i.scdn.co/image/ab6761610000e5eb2e42d906f4f9f672359e7379",640,"Usher",80,"artist","spotify:artist:23zg3TcAtWQy7J6upgbUnj","https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj",NA,10242243,"Pop",640
"c(""modern alternative rock"", ""modern rock"", ""pop"", ""rock"")","https://api.spotify.com/v1/artists/3mIj9lX2MWuHmhNCA7LSCW","3mIj9lX2MWuHmhNCA7LSCW",640,"https://i.scdn.co/image/ab6761610000e5eb89348336354096fd4e36ca73",640,"The 1975",82,"artist","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW",NA,6222064,"Pop",640
"c(""g funk"", ""gangster rap"", ""hip hop"", ""pop rap"", ""rap"", ""west coast rap"")","https://api.spotify.com/v1/artists/7hJcb9fa4alzcOq3EaNPoG","7hJcb9fa4alzcOq3EaNPoG",640,"https://i.scdn.co/image/ab6761610000e5eb9a398209a4ef3360dce2dec4",640,"Snoop Dogg",84,"artist","spotify:artist:7hJcb9fa4alzcOq3EaNPoG","https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG",NA,9153679,"Pop",640
"c(""dance pop"", ""pop"", ""viral pop"")","https://api.spotify.com/v1/artists/6VuMaDnrHyPL1p4EHjYLi7","6VuMaDnrHyPL1p4EHjYLi7",640,"https://i.scdn.co/image/ab6761610000e5eb4e2e2c78de847c4d9b12d32f",640,"Charlie Puth",84,"artist","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7",NA,19080427,"Pop",640
"pop","https://api.spotify.com/v1/artists/45dkTj5sMRSjrmBSBeiHym","45dkTj5sMRSjrmBSBeiHym",640,"https://i.scdn.co/image/ab6761610000e5eb13fa6afec2879d124e82fbfb",640,"Tate McRae",81,"artist","spotify:artist:45dkTj5sMRSjrmBSBeiHym","https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym",NA,3338969,"Pop",640
"c(""dance pop"", ""escape room"", ""minnesota hip hop"", ""pop"", ""trap queen"")","https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS","56oDRnqbIiwx4mymNEv7dS",640,"https://i.scdn.co/image/ab6761610000e5eb0d66b3670294bf801847dae2",640,"Lizzo",79,"artist","spotify:artist:56oDRnqbIiwx4mymNEv7dS","https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS",NA,5331801,"Pop",640
"c(""irish singer-songwriter"", ""pop"")","https://api.spotify.com/v1/artists/2FXC3k01G6Gw61bmprjgqS","2FXC3k01G6Gw61bmprjgqS",640,"https://i.scdn.co/image/ab6761610000e5eb9ba4d95b74bacff4d5747f61",640,"Hozier",79,"artist","spotify:artist:2FXC3k01G6Gw61bmprjgqS","https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS",NA,5361462,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/74KM79TiuVKeVCqs8QtB0B","74KM79TiuVKeVCqs8QtB0B",640,"https://i.scdn.co/image/ab6761610000e5eb00fd80d5a04958c6164785bf",640,"Sabrina Carpenter",78,"artist","spotify:artist:74KM79TiuVKeVCqs8QtB0B","https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B",NA,4893545,"Pop",640
"c(""gauze pop"", ""indietronica"", ""shiver pop"")","https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq","4yvcSjfu4PC0CYQyLy4wSq",640,"https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23",640,"Glass Animals",79,"artist","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq",NA,3598071,"Pop",640
"c(""bedroom pop"", ""indie pop"", ""pop"")","https://api.spotify.com/v1/artists/3l0CmX0FuQjFxr8SK7Vqag","3l0CmX0FuQjFxr8SK7Vqag",640,"https://i.scdn.co/image/ab6761610000e5eb370f4e30deba6da178db36fe",640,"Clairo",77,"artist","spotify:artist:3l0CmX0FuQjFxr8SK7Vqag","https://open.spotify.com/artist/3l0CmX0FuQjFxr8SK7Vqag",NA,3690990,"Pop",640
"c(""dance pop"", ""hip hop"", ""pop rap"", ""r&b"", ""rap"", ""southern hip hop"", ""urban contemporary"")","https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy","3aQeKQSyrW4qWr35idm0cy",640,"https://i.scdn.co/image/ab6761610000e5ebd82452219c72478c6fd780ca",640,"T-Pain",78,"artist","spotify:artist:3aQeKQSyrW4qWr35idm0cy","https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy",NA,4155040,"Pop",640
"c(""atl hip hop"", ""hip hop"", ""pop rap"", ""rap"", ""trap"")","https://api.spotify.com/v1/artists/6oMuImdp5ZcFhWP0ESe6mG","6oMuImdp5ZcFhWP0ESe6mG",640,"https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34",640,"Migos",79,"artist","spotify:artist:6oMuImdp5ZcFhWP0ESe6mG","https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG",NA,12883235,"Pop",640
"c(""k-pop"", ""k-pop girl group"")","https://api.spotify.com/v1/artists/41MozSoPIsD1dJM0CLPjZF","41MozSoPIsD1dJM0CLPjZF",640,"https://i.scdn.co/image/ab6761610000e5ebc9690bc711d04b3d4fd4b87c",640,"BLACKPINK",86,"artist","spotify:artist:41MozSoPIsD1dJM0CLPjZF","https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF",NA,36467355,"Pop",640
"c(""baton rouge rap"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/1gPhS1zisyXr5dHTYZyiMe","1gPhS1zisyXr5dHTYZyiMe",640,"https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3",640,"Kevin Gates",75,"artist","spotify:artist:1gPhS1zisyXr5dHTYZyiMe","https://open.spotify.com/artist/1gPhS1zisyXr5dHTYZyiMe",NA,5574451,"Pop",640
"c(""dance pop"", ""edm"", ""electropop"", ""pop"", ""pop dance"", ""tropical house"")","https://api.spotify.com/v1/artists/69GGBxA162lTqCwzJG5jLp","69GGBxA162lTqCwzJG5jLp",640,"https://i.scdn.co/image/ab6761610000e5eb3c02f4fb4cc9187c488afd50",640,"The Chainsmokers",82,"artist","spotify:artist:69GGBxA162lTqCwzJG5jLp","https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp",NA,19836802,"Pop",640
"c(""pop punk"", ""punk"", ""rock"", ""socal pop punk"")","https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP","6FBDaR13swtiWwGhX1WQsP",640,"https://i.scdn.co/image/ab6761610000e5eb33639aaeecfcc5ebada97476",640,"blink-182",78,"artist","spotify:artist:6FBDaR13swtiWwGhX1WQsP","https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP",NA,7368774,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/6S2OmqARrzebs0tKUEyXyp","6S2OmqARrzebs0tKUEyXyp",640,"https://i.scdn.co/image/ab6761610000e5eb6659b1cb61936bd7bcb229a2",640,"Demi Lovato",80,"artist","spotify:artist:6S2OmqARrzebs0tKUEyXyp","https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp",NA,24018329,"Pop",640
"c(""folk-pop"", ""stomp and holler"")","https://api.spotify.com/v1/artists/16oZKvXb6WkQlVAjwo2Wbg","16oZKvXb6WkQlVAjwo2Wbg",640,"https://i.scdn.co/image/ab6761610000e5ebc79f78fd72a3e5faf699a8be",640,"The Lumineers",78,"artist","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","https://open.spotify.com/artist/16oZKvXb6WkQlVAjwo2Wbg",NA,4996109,"Pop",640
"c(""lgbtq+ hip hop"", ""pop"")","https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq","7jVv8c5Fj3E9VhNjxT4snq",640,"https://i.scdn.co/image/ab6761610000e5ebd66f1e0c883f319443d68c45",640,"Lil Nas X",83,"artist","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq",NA,12232637,"Pop",640
"c(""big room"", ""brostep"", ""dance pop"", ""dutch edm"", ""edm"", ""house"", ""pop dance"", ""slap house"", ""trance"", ""tropical house"")","https://api.spotify.com/v1/artists/2o5jDhtHVPhrJdv3cEQ99Z","2o5jDhtHVPhrJdv3cEQ99Z",640,"https://i.scdn.co/image/ab6761610000e5eb27c55a5e9ed2a41c01589fae",640,"Tiësto",85,"artist","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z",NA,6679990,"Pop",640
"c(""edm"", ""electro house"", ""house"", ""moombahton"", ""pop"", ""pop dance"", ""tropical house"")","https://api.spotify.com/v1/artists/5fMUXHkw8R8eOP2RNVYEZX","5fMUXHkw8R8eOP2RNVYEZX",640,"https://i.scdn.co/image/ab6761610000e5ebdf01727aa674ddefa777797a",640,"Diplo",79,"artist","spotify:artist:5fMUXHkw8R8eOP2RNVYEZX","https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX",NA,2525934,"Pop",640
"c(""east coast hip hop"", ""gangster rap"", ""hip hop"", ""pop rap"", ""queens hip hop"", ""rap"")","https://api.spotify.com/v1/artists/3q7HBObVc0L8jNeTe5Gofh","3q7HBObVc0L8jNeTe5Gofh",977,"https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2",781,"50 Cent",84,"artist","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh",NA,9957645,"Pop",977
"pop","https://api.spotify.com/v1/artists/7cYEt1pqMgXJdq00hAwVpT","7cYEt1pqMgXJdq00hAwVpT",640,"https://i.scdn.co/image/ab6761610000e5eb41c31bcb75f9f1817e597041",640,"Chase Atlantic",81,"artist","spotify:artist:7cYEt1pqMgXJdq00hAwVpT","https://open.spotify.com/artist/7cYEt1pqMgXJdq00hAwVpT",NA,4338828,"Pop",640
"c(""emo"", ""pop punk"")","https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb","7FBcuc1gsnv6Y1nwFtNRCb",640,"https://i.scdn.co/image/ab6761610000e5eb9c00ad0308287b38b8fdabc2",640,"My Chemical Romance",78,"artist","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb",NA,7352234,"Pop",640
"c(""dance pop"", ""pop"", ""r&b"", ""rap"")","https://api.spotify.com/v1/artists/0cGUm45nv7Z6M6qdXYQGTX","0cGUm45nv7Z6M6qdXYQGTX",640,"https://i.scdn.co/image/ab6761610000e5ebd2657bcafcb300d90816523f",640,"Kehlani",77,"artist","spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX",NA,6492626,"Pop",640
"c(""boy band"", ""dance pop"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/5Rl15oVamLq7FbSb0NNBNy","5Rl15oVamLq7FbSb0NNBNy",640,"https://i.scdn.co/image/ab6761610000e5eb92ce1e218cb7b48386efe3d8",640,"5 Seconds of Summer",80,"artist","spotify:artist:5Rl15oVamLq7FbSb0NNBNy","https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy",NA,9115420,"Pop",640
"c(""pop"", ""r&b"", ""rap"", ""toronto rap"", ""trap"", ""urban contemporary"")","https://api.spotify.com/v1/artists/2HPaUgqeutzr3jx5a9WyDV","2HPaUgqeutzr3jx5a9WyDV",640,"https://i.scdn.co/image/ab6761610000e5eb4e3dee8baac75dad1fea791e",640,"PARTYNEXTDOOR",78,"artist","spotify:artist:2HPaUgqeutzr3jx5a9WyDV","https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV",NA,4590950,"Pop",640
"dance pop","https://api.spotify.com/v1/artists/0z4gvV4rjIZ9wHck67ucSV","0z4gvV4rjIZ9wHck67ucSV",640,"https://i.scdn.co/image/ab6761610000e5eb2eaca212e5583dfda30ebd4d",640,"Akon",81,"artist","spotify:artist:0z4gvV4rjIZ9wHck67ucSV","https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV",NA,3560538,"Pop",640
"c(""dance pop"", ""pop"")","https://api.spotify.com/v1/artists/1KCSPY1glIKqW2TotWuXOR","1KCSPY1glIKqW2TotWuXOR",640,"https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588",640,"P!nk",81,"artist","spotify:artist:1KCSPY1glIKqW2TotWuXOR","https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR",NA,14372997,"Pop",640
"c(""dance pop"", ""pop"", ""post-teen pop"")","https://api.spotify.com/v1/artists/4nDoRrQiYLoBzwC5BhVJzF","4nDoRrQiYLoBzwC5BhVJzF",640,"https://i.scdn.co/image/ab6761610000e5ebec05963eab63676a539fef13",640,"Camila Cabello",83,"artist","spotify:artist:4nDoRrQiYLoBzwC5BhVJzF","https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF",NA,29115256,"Pop",640
"indie pop","https://api.spotify.com/v1/artists/0Y6dVaC9DZtPNH4591M42W","0Y6dVaC9DZtPNH4591M42W",640,"https://i.scdn.co/image/ab67616d0000b27332f5fec7a879ed6ef28f0dfd",640,"TV Girl",76,"artist","spotify:artist:0Y6dVaC9DZtPNH4591M42W","https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W",NA,1591995,"Pop",640
"c(""alt z"", ""electropop"", ""pop"")","https://api.spotify.com/v1/artists/63yrD80RY3RNEM2YDpUpO8","63yrD80RY3RNEM2YDpUpO8",640,"https://i.scdn.co/image/ab6761610000e5eb2d9f656f3f15165cd5cf8e5a",640,"Melanie Martinez",79,"artist","spotify:artist:63yrD80RY3RNEM2YDpUpO8","https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8",NA,16124892,"Pop",640
"c(""atl hip hop"", ""hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"", ""viral rap"")","https://api.spotify.com/v1/artists/4DdkRBBYG6Yk9Ka8tdJ9BW","4DdkRBBYG6Yk9Ka8tdJ9BW",640,"https://i.scdn.co/image/ab6761610000e5ebcb4be1652aaf558da2984098",640,"Offset",79,"artist","spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW","https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW",NA,2605299,"Pop",640
"c(""bedroom pop"", ""pop"")","https://api.spotify.com/v1/artists/7pbDxGE6nQSZVfiFdq9lOL","7pbDxGE6nQSZVfiFdq9lOL",640,"https://i.scdn.co/image/ab6761610000e5ebffb90f91cb2f487d7309f7bc",640,"Rex Orange County",79,"artist","spotify:artist:7pbDxGE6nQSZVfiFdq9lOL","https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL",NA,4953261,"Pop",640
"c(""atl hip hop"", ""dirty south rap"", ""gangster rap"", ""hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/13y7CgLHjMVRMDqxdx0Xdo","13y7CgLHjMVRMDqxdx0Xdo",640,"https://i.scdn.co/image/ab6761610000e5ebb9b77f64bd278ffde2c94428",640,"Gucci Mane",78,"artist","spotify:artist:13y7CgLHjMVRMDqxdx0Xdo","https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo",NA,4638553,"Pop",640
"c(""pop"", ""uk pop"")","https://api.spotify.com/v1/artists/4GNC7GD6oZMSxPGyXy4MNB","4GNC7GD6oZMSxPGyXy4MNB",640,"https://i.scdn.co/image/ab6761610000e5ebea7538654040e553a7b0fc28",640,"Lewis Capaldi",82,"artist","spotify:artist:4GNC7GD6oZMSxPGyXy4MNB","https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB",NA,10359843,"Pop",640
"c(""dance pop"", ""pop"", ""pop rap"")","https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS","1yxSLGMDHlW21z4YXirZDS",640,"https://i.scdn.co/image/ab6761610000e5ebabab30b094128cf4c0f2cef1",640,"Black Eyed Peas",82,"artist","spotify:artist:1yxSLGMDHlW21z4YXirZDS","https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS",NA,7162832,"Pop",640
"c(""hip hop"", ""miami hip hop"", ""pop rap"", ""rap"", ""southern hip hop"", ""trap"")","https://api.spotify.com/v1/artists/0QHgL1lAIqAw0HtD7YldmP","0QHgL1lAIqAw0HtD7YldmP",640,"https://i.scdn.co/image/ab6761610000e5eb33509c0d518064344545f35c",640,"DJ Khaled",79,"artist","spotify:artist:0QHgL1lAIqAw0HtD7YldmP","https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP",NA,9038097,"Pop",640
"c(""conscious hip hop"", ""dmv rap"", ""hip hop"", ""pop rap"", ""rap"")","https://api.spotify.com/v1/artists/4xRYI6VqpkE3UwrDrAZL8L","4xRYI6VqpkE3UwrDrAZL8L",640,"https://i.scdn.co/image/ab6761610000e5ebc0f43abdba90d508842d7367",640,"Logic",77,"artist","spotify:artist:4xRYI6VqpkE3UwrDrAZL8L","https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L",NA,5834282,"Pop",640
"c(""bedroom pop"", ""bedroom soul"", ""pop"")","https://api.spotify.com/v1/artists/5FxD8fkQZ6KcsSYupDVoSO","5FxD8fkQZ6KcsSYupDVoSO",640,"https://i.scdn.co/image/ab6761610000e5eb32e5120c84a5f62bf8903e65",640,"Omar Apollo",75,"artist","spotify:artist:5FxD8fkQZ6KcsSYupDVoSO","https://open.spotify.com/artist/5FxD8fkQZ6KcsSYupDVoSO",NA,715411,"Pop",640
